rollout_id,grid_x,grid_y,base_idx,actual_object_init_x,actual_object_init_y,actual_object_init_z,override_error_m,grasp_point_x,grasp_point_y,grasp_point_z,success,num_steps,ee_trajectory_path,status,error
3,-0.13,0.165,0,-0.1258087344320035,0.16226782614283095,0.8993545042784162,0.0,-0.1372213655713622,0.12926704878048614,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_003.json,ok,
4,-0.13,0.165,1,-0.12862575807797622,0.16234948191961532,0.9003439497112444,0.0,-0.1421369942504859,0.12377895093789147,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_004.json,ok,
5,-0.13,0.165,2,-0.1336271187727663,0.1648410466920208,0.9036638689897623,0.0,-0.146405862157711,0.1268338178122319,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_005.json,ok,
6,-0.13,0.2,0,-0.13409461819676496,0.2010194637521154,0.9026298418101127,0.0,-0.15685850383498284,0.16085271836923473,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_006.json,ok,
7,-0.13,0.2,1,-0.12681400296479678,0.20185277610395277,0.901143952860335,0.0,-0.15433353664643837,0.1724447861921582,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_007.json,ok,
8,-0.13,0.2,2,-0.13100541854541056,0.2008759897728112,0.8995488344674073,0.0,-0.14548467772293472,0.16502611435203826,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_008.json,ok,
10,-0.13,0.23500000000000001,1,-0.12517810848672956,0.22527486699768712,0.9111531058623069,0.0,-0.14648343367393815,0.19033880514716403,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_010.json,ok,
11,-0.13,0.23500000000000001,2,-0.1305748068779635,0.22819362410387287,0.9047648127607532,0.0,-0.15228339122380716,0.19547507146920673,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_011.json,ok,
12,-0.13,0.27,0,-0.13117256103968025,0.27103532459815166,0.8996650294056161,0.0,-0.1511370802246271,0.23573289241846418,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_012.json,ok,
13,-0.13,0.27,1,-0.13241608306877847,0.27247879375226663,0.9032604134187514,0.0,-0.14223056027629957,0.2454212378883591,0.9162100532603629,True,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_013.json,ok,
14,-0.13,0.27,2,-0.13017997169768622,0.27152226886487923,0.9007299035595525,0.0,-0.1395447807105009,0.23985812289348732,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_014.json,ok,
15,-0.095,0.13,0,-0.09499154926823224,0.12996310262105767,0.8984038567263857,0.0,-0.11476476138518323,0.09769661392891968,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_015.json,ok,
16,-0.095,0.13,1,-0.09499154926823224,0.12996310262105767,0.8984038567263857,0.0,-0.119593975992273,0.09389038287130319,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_016.json,ok,
17,-0.095,0.13,2,-0.09499154926823224,0.12996310262105767,0.8984038567263857,0.0,-0.10861171340460639,0.09735735646925431,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_017.json,ok,
18,-0.095,0.165,0,-0.09499154926823224,0.16496310262105768,0.8984038567263857,0.0,-0.11891598818737839,0.1320837870908995,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_018.json,ok,
19,-0.095,0.165,1,-0.09499154926823224,0.16496310262105768,0.8984038567263857,0.0,-0.11765739424329269,0.13250516081717087,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_019.json,ok,
20,-0.095,0.165,2,-0.09499154926823224,0.16496310262105768,0.8984038567263857,0.0,-0.11655572372986883,0.12747095488254248,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_020.json,ok,
21,-0.095,0.2,0,-0.09499154926823224,0.19996310262105768,0.8984038567263857,0.0,-0.10538955775202147,0.17057333259527985,0.9162100532603629,False,111,/Users/gsn89/ReadTeam/controls/ctrl_g1p00_noisy/trajectories/rollout_021.json,ok,
