rollout_id,grid_x,grid_y,base_idx,actual_object_init_x,actual_object_init_y,actual_object_init_z,override_error_m,grasp_point_x,grasp_point_y,grasp_point_z,success,num_steps,ee_trajectory_path,status,error
0,-0.14500000000000002,-0.07,0,-0.13874645654164267,-0.06968406812002437,0.9065108535644182,0.006261518884292291,-0.13035083550990523,-0.02817546525491142,0.9293718959453073,True,102,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_000.json,ok,
1,-0.14500000000000002,-0.07,1,-0.13874645654164267,-0.06968406812002437,0.9065108535644182,0.006261518884292291,-0.12831569522343142,-0.027145269638253915,0.9282648759599004,True,100,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_001.json,ok,
2,-0.14500000000000002,-0.07,2,-0.13874645654164267,-0.06968406812002437,0.9065108535644182,0.006261518884292291,-0.13331234654672086,-0.028385506604094272,0.9315577480001557,True,101,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_002.json,ok,
3,-0.14500000000000002,-0.035,0,-0.13891788637933594,-0.03547455936539264,0.9064947639509332,0.006100599371041286,-0.12658563310131346,0.00039570439916679606,0.9264542447333274,True,97,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_003.json,ok,
4,-0.14500000000000002,-0.035,1,-0.13891788637933594,-0.03547455936539264,0.9064947639509332,0.006100599371041286,-0.14031603419191704,0.0010609432810004555,0.9373294916942481,True,91,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_004.json,ok,
5,-0.14500000000000002,-0.035,2,-0.13891788637933594,-0.03547455936539264,0.9064947639509332,0.006100599371041286,-0.13851635614682842,0.001267983110685264,0.9331089948266862,True,93,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_005.json,ok,
6,-0.14500000000000002,0.0,0,-0.14389132123665388,0.0009202836766241858,0.8996214132593984,0.0014408645480251262,-0.15008230400620784,0.030635676020239474,0.9172019378896196,True,94,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_006.json,ok,
7,-0.14500000000000002,0.0,1,-0.14389132123665394,0.000920283676624238,0.8996214132593984,0.0014408645480251169,-0.14031315225262336,0.03180480332799337,0.9282213288411935,True,86,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_007.json,ok,
8,-0.14500000000000002,0.0,2,-0.1438913212366539,0.0009202836766241994,0.8996214132593984,0.0014408645480251134,-0.1487403795010643,0.027836943537328317,0.9184988748083434,True,90,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_008.json,ok,
9,-0.14500000000000002,0.035,0,-0.14499154926823227,0.034963102621057784,0.8984038567263857,3.785276000790654e-05,-0.12879434100567239,0.05331642350130679,0.9394695982632892,True,92,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_009.json,ok,
10,-0.14500000000000002,0.035,1,-0.14499154926823227,0.034963102621057784,0.8984038567263857,3.785276000790654e-05,-0.1295211956412324,0.05606412028635386,0.9236949012491128,True,92,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_010.json,ok,
11,-0.14500000000000002,0.035,2,-0.14499154926823227,0.034963102621057784,0.8984038567263857,3.785276000790654e-05,-0.12876411670762256,0.054098041542415036,0.9235276045199231,True,93,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_011.json,ok,
12,-0.14500000000000002,0.07,0,-0.14499154926823227,0.06996310262105765,0.8984038567263857,3.785276000804182e-05,-0.131096345081719,0.09213179317240681,0.9157949907935462,True,130,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_012.json,ok,
13,-0.14500000000000002,0.07,1,-0.14499154926823227,0.06996310262105765,0.8984038567263857,3.785276000804182e-05,-0.15529728263487033,0.03974297283528286,0.9168850504776876,True,83,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_013.json,ok,
14,-0.14500000000000002,0.07,2,-0.14499154926823227,0.06996310262105765,0.8984038567263857,3.785276000804182e-05,-0.15686213959513537,0.04253891826964077,0.9151626115406054,True,88,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_014.json,ok,
15,-0.11000000000000001,-0.07,0,-0.10999154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,-0.12151316220422649,-0.028319837837833435,0.9191914730206862,True,102,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_015.json,ok,
16,-0.11000000000000001,-0.07,1,-0.10999154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,-0.12435594050700909,-0.02539636117856502,0.9173742512409633,True,97,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_016.json,ok,
17,-0.11000000000000001,-0.07,2,-0.10999154926823225,-0.07003689737894236,0.8984038567263857,3.785276000804492e-05,-0.1306806959612003,-0.026604287901858734,0.915723861427976,True,96,/Users/gsn89/ReadTeam/pi05_task2_trajectories/rollout_017.json,ok,
