rollout_id,grid_x,grid_y,base_idx,actual_object_init_x,actual_object_init_y,actual_object_init_z,override_error_m,grasp_point_x,grasp_point_y,grasp_point_z,success,num_steps,ee_trajectory_path,status,error
0,-0.16,0.1,0,-0.15999154926823225,0.09996310262105765,0.8984038567263857,3.785276000804182e-05,-0.16930910750115877,0.06997853865030221,0.9149775912199654,True,77,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_000.json,ok,
1,-0.16,0.1,1,-0.15999154926823225,0.09996310262105765,0.8984038567263857,3.785276000804182e-05,-0.17227434633639788,0.06776194905845519,0.9184031671541253,True,75,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_001.json,ok,
2,-0.16,0.1,2,-0.15999154926823225,0.09996310262105765,0.8984038567263857,3.785276000804182e-05,-0.0013883145652432774,0.14913299665249363,0.9154231801576119,True,100,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_002.json,ok,
3,-0.16,0.1,3,-0.15999154926823225,0.09996310262105765,0.8984038567263857,3.785276000804182e-05,-0.17784553552931698,0.06797984335361729,0.9145673384480139,True,78,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_003.json,ok,
4,-0.16,0.1,4,-0.15999154926823225,0.09996310262105765,0.8984038567263857,3.785276000804182e-05,-0.18491691749344788,0.06809288129929646,0.9143639205109765,True,80,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_004.json,ok,
5,-0.16,0.15000000000000002,0,-0.1596638238428465,0.1498661736554565,0.8996285602609185,0.0003618340767981598,-0.1548607138024944,0.1151448705408181,0.9172756338169149,False,220,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_005.json,ok,
6,-0.16,0.15000000000000002,1,-0.1600467988697342,0.1498170063044837,0.8987451659541421,0.00018888310355116814,-0.15463084243207706,0.12169172723907472,0.918551126862776,True,72,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_006.json,ok,
7,-0.16,0.15000000000000002,2,-0.1599017456239554,0.15079499847464956,0.9013728876890029,0.0008010471253971259,-0.15450546339884957,0.12310304208076735,0.9138375212206573,True,181,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_007.json,ok,
8,-0.16,0.15000000000000002,3,nan,nan,nan,nan,nan,nan,nan,False,0,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_008.json,error,"RuntimeError('Object override did not take cleanly: commanded=(-0.160,0.150), actual=(-0.125,0.120), err=0.0461m')"
9,-0.16,0.15000000000000002,4,-0.15884835626175406,0.15141120967183644,0.902475448116663,0.0018214818247036502,-0.17832525482709094,0.10540597149329428,0.9183629868627463,True,75,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_009.json,ok,
10,-0.16,0.2,0,-0.1604249002357183,0.19922449087943497,0.9005976344421273,0.000884281972219841,-0.16073973812459605,0.1456620676202184,0.9156040008397129,True,75,/Users/gsn89/ReadTeam/wide_task0_pi05_w10cm_trajectories/rollout_010.json,ok,
